Station17,ZZZ,250.0
Station17,SUR,5.0
Station17,SUR,5.0
Station17,SUR,5.0
Station17,SUR,5.0
Station17,DCM,90.0
Station17,DCM,90.0
Station17,DCM,90.0
Station17,DCM,90.0
Station17,SUR,5.0
Station17,SUR,5.0
Station17,DCM,90.0
Station17,DCM,90.0
Station17,SUR,5.0
Station17,SUR,5.0
Station17,DCM,90.0
Station17,DCM,90.0
Station17,SUR,5.0
Station17,SUR,5.0
Station17,DCM,90.0
Station17,DCM,90.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
unknown,DCM,75.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
unknown,DCM,75.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,DCM,100.0
Station20,DCM,100.0
Station20,DCM,100.0
Station20,DCM,100.0
Station20,DCM,100.0
Station20,DCM,100.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station20,DCM,100.0
Station20,DCM,100.0
Station20,DCM,100.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station16,SUR,5.0
Station22,DCM,30.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,ZZZ,200.0
Station24,ZZZ,150.0
Station24,ZZZ,125.0
Station24,ZZZ,100.0
Station24,ZZZ,60.0
Station24,ZZZ,50.0
Station24,ZZZ,40.0
Station24,ZZZ,30.0
Station24,ZZZ,10.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station24,SUR,5.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,SUR,5.0
Station23,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station21,SUR,5.0
Station22,DCM,30.0
Station22,DCM,30.0
Station22,DCM,30.0
Station21,SUR,5.0
Station22,DCM,30.0
Station21,SUR,5.0
Station21,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,DCM,55.0
Station23,DCM,55.0
Station24,ZZZ,30.0
Station24,ZZZ,40.0
Station24,ZZZ,125.0
Station24,ZZZ,50.0
Station24,ZZZ,100.0
Station24,ZZZ,60.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,DCM,50.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,ZZZ,30.0
Station25,ZZZ,10.0
Station25,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station23,DCM,50.0
Station23,DCM,50.0
Station23,SUR,5.0
Station23,DCM,50.0
Station23,DCM,50.0
Station23,SUR,5.0
Station23,DCM,55.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,DCM,55.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,DCM,50.0
Station23,DCM,50.0
Station23,DCM,50.0
Station23,DCM,50.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,DCM,50.0
Station23,DCM,50.0
Station23,SUR,5.0
Station23,DCM,50.0
Station23,DCM,50.0
Station21,ZZZ,250.0
Station21,SUR,5.0
Station22,DCM,60.0
Station21,ZZZ,250.0
Station21,SUR,5.0
Station22,DCM,60.0
Station22,DCM,60.0
Station22,DCM,60.0
Station22,DCM,60.0
Station22,DCM,60.0
Station21,ZZZ,250.0
Station21,ZZZ,250.0
Station21,SUR,5.0
Station21,SUR,5.0
Station22,DCM,60.0
Station22,DCM,60.0
Station22,DCM,30.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station22,DCM,60.0
Station21,ZZZ,250.0
Station22,DCM,30.0
Station21,ZZZ,250.0
Station22,DCM,60.0
Station22,DCM,60.0
Station22,DCM,60.0
Station21,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station22,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,DCM,50.0
Station23,DCM,55.0
Station23,DCM,50.0
Station23,DCM,50.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,50.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,DCM,55.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,DCM,60.0
Station24,SUR,5.0
Station24,ZZZ,50.0
Station24,ZZZ,50.0
Station24,ZZZ,150.0
Station24,ZZZ,150.0
Station24,ZZZ,50.0
Station24,ZZZ,50.0
Station24,ZZZ,150.0
Station25,SUR,5.0
Station25,SUR,5.0
Station25,ZZZ,250.0
Station25,ZZZ,50.0
Station25,ZZZ,50.0
Station25,ZZZ,250.0
Station25,ZZZ,250.0
Station24,SUR,5.0
Station27,ZZZ,50.0
Station27,ZZZ,250.0
Station27,ZZZ,250.0
Station28,ZZZ,50.0
Station28,ZZZ,250.0
Station28,ZZZ,250.0
Station27,ZZZ,50.0
Station27,ZZZ,250.0
unknown,unknown,NA
Station30,ZZZ,250.0
Station30,SUR,5.0
Station30,ZZZ,250.0
Station30,ZZZ,250.0
Station30,ZZZ,50.0
Station30,ZZZ,50.0
Station26,ZZZ,250.0
Station26,ZZZ,50.0
Station30,SUR,5.0
Station30,DCM,70.0
Station30,ZZZ,250.0
Station30,ZZZ,250.0
Station30,ZZZ,250.0
Station30,ZZZ,250.0
Station26,SUR,5.0
Station26,ZZZ,250.0
Station26,ZZZ,250.0
Station26,ZZZ,50.0
Station26,SUR,5.0
Station25,ZZZ,50.0
Station25,ZZZ,50.0
Station25,ZZZ,50.0
Station25,ZZZ,50.0
Station25,ZZZ,250.0
Station25,ZZZ,250.0
Station25,ZZZ,250.0
Station25,ZZZ,250.0
Station25,ZZZ,250.0
Station25,ZZZ,250.0
Station25,ZZZ,250.0
Station25,ZZZ,250.0
Station19,ZZZ,125.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,ZZZ,50.0
Station20,ZZZ,150.0
Station19,SUR,5.0
Station23,SUR,5.0
Station23,DCM,50.0
Station23,DCM,55.0
Station23,DCM,50.0
Station23,DCM,50.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,SUR,5.0
Station23,DCM,55.0
Station23,DCM,50.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,ZZZ,250.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,ZZZ,250.0
Station22,DCM,60.0
Station22,DCM,60.0
Station22,DCM,30.0
Station22,DCM,30.0
Station22,DCM,30.0
Station22,DCM,60.0
Station22,DCM,30.0
Station22,DCM,30.0
Station22,DCM,30.0
Station22,DCM,30.0
Station22,DCM,30.0
Station22,DCM,30.0
Station22,DCM,30.0
Station21,SUR,5.0
Station21,SUR,5.0
Station22,DCM,30.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station21,SUR,5.0
Station22,DCM,30.0
Station21,ZZZ,250.0
Station21,ZZZ,250.0
Station22,DCM,60.0
Station21,SUR,5.0
Station22,DCM,30.0
Station22,DCM,60.0
Station22,DCM,60.0
Station22,DCM,60.0
Station21,SUR,5.0
Station21,SUR,5.0
Station20,SUR,5.0
Station18,ZZZ,100.0
Station20,ZZZ,125.0
Station20,ZZZ,50.0
Station19,ZZZ,115.0
Station20,ZZZ,150.0
Station20,ZZZ,125.0
Station20,ZZZ,125.0
Station20,ZZZ,50.0
Station19,ZZZ,50.0
Station19,ZZZ,115.0
Station19,ZZZ,125.0
Station20,ZZZ,125.0
Station20,ZZZ,50.0
Station20,ZZZ,150.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,ZZZ,50.0
Station19,ZZZ,50.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,DCM,75.0
Station19,DCM,75.0
Station19,DCM,75.0
Station19,DCM,75.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station20,SUR,5.0
Station20,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,ZZZ,50.0
Station19,ZZZ,50.0
Station19,ZZZ,50.0
Station19,ZZZ,50.0
Station19,ZZZ,50.0
Station19,ZZZ,50.0
Station19,ZZZ,50.0
Station19,ZZZ,50.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station19,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,60.0
Station18,DCM,60.0
Station18,SUR,5.0
Station18,SUR,5.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,80.0
Station18,DCM,60.0
Station16,SUR,5.0
Station16,ZZZ,10.0
Station16,ZZZ,20.0
Station16,ZZZ,30.0
Station16,ZZZ,40.0
Station16,ZZZ,50.0
Station16,DCM,65.0
Station16,ZZZ,150.0
Station16,ZZZ,300.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station14,SUR,5.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,DCM,70.0
Station30,SUR,5.0
Station30,DCM,70.0
Station30,SUR,5.0
Station30,SUR,5.0
Station30,SUR,5.0
Station30,SUR,5.0
Station30,SUR,5.0
Station32,SUR,5.0
Station31,ZZZ,150.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,ZZZ,10.0
Station32,ZZZ,30.0
Station32,ZZZ,50.0
Station32,ZZZ,65.0
Station32,DCM,80.0
Station32,ZZZ,100.0
Station32,ZZZ,140.0
Station32,ZZZ,140.0
Station32,ZZZ,300.0
Station32,ZZZ,400.0
Station32,ZZZ,100.0
Station32,DCM,80.0
Station32,ZZZ,65.0
Station32,ZZZ,50.0
Station32,ZZZ,30.0
Station32,ZZZ,10.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,ZZZ,400.0
Station32,ZZZ,400.0
Station32,ZZZ,400.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,SUR,5.0
Station32,ZZZ,50.0
Station32,ZZZ,250.0
Station32,ZZZ,250.0
Station32,ZZZ,250.0
Station32,ZZZ,50.0
Station32,ZZZ,50.0
Station32,SUR,5.0
Station32,SUR,5.0
Station32,ZZZ,10.0
Station32,ZZZ,30.0
Station32,ZZZ,50.0
Station32,ZZZ,65.0
Station32,DCM,80.0
Station32,ZZZ,100.0
Station32,ZZZ,140.0
Station32,ZZZ,300.0
Station32,ZZZ,400.0
Station32,ZZZ,250.0
Station32,ZZZ,250.0
Station32,ZZZ,250.0
Station32,ZZZ,250.0
Station32,ZZZ,50.0
Station32,ZZZ,50.0
Station33,ZZZ,250.0
Station32,ZZZ,50.0
Station32,ZZZ,100.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station32,DCM,80.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
Station33,SUR,5.0
